file_name,language,total_lines,blank_lines,comment_lines,comment_ratio,avg_line_length,max_line_length,long_lines_count,max_indentation,num_functions,num_classes,num_if_else,num_loops,num_try_except,has_docstrings,single_letter_vars,magic_numbers,avg_func_length,max_func_length,very_long_functions,label
C-Plus-Plus_operations_on_datastructures_circular_linked_list.cpp,cpp,348,12,142,0.40804597701149425,30.077380952380953,81,0,3,57,2,4,6,0,1,0,0,76.75,214,2,0
C-Plus-Plus_operations_on_datastructures_circular_queue_using_array.cpp,cpp,58,7,0,0.0,20.15686274509804,52,0,3,10,0,6,2,0,0,1,5,11.0,20,0,0
C-Plus-Plus_operations_on_datastructures_get_size_of_linked_list.cpp,cpp,52,7,9,0.17307692307692307,30.866666666666667,83,0,3,13,1,2,1,0,0,1,1,9.5,18,0,0
C-Plus-Plus_operations_on_datastructures_inorder_successor_of_bst.cpp,cpp,427,56,146,0.34192037470725994,39.34231805929919,81,0,8,65,2,13,3,0,1,0,27,79.75,163,2,0
C-Plus-Plus_operations_on_datastructures_intersection_of_two_arrays.cpp,cpp,203,9,70,0.3448275862068966,36.5,81,0,9,38,0,3,2,0,1,0,2,40.5,102,1,0
C-Plus-Plus_operations_on_datastructures_reverse_a_linked_list_using_recusion.cpp,cpp,63,9,0,0.0,17.77777777777778,34,0,3,13,1,2,2,0,0,0,0,10.2,17,0,0
C-Plus-Plus_operations_on_datastructures_reverse_binary_tree.cpp,cpp,273,13,93,0.34065934065934067,34.542307692307695,75,0,4,75,2,7,3,0,1,0,0,57.5,144,2,0
C-Plus-Plus_operations_on_datastructures_selectionsortlinkedlist.cpp,cpp,172,13,53,0.3081395348837209,39.44654088050314,81,0,11,10,1,6,4,0,0,1,0,27.2,84,1,0
C-Plus-Plus_operations_on_datastructures_trie_multiple_search.cpp,cpp,467,51,160,0.3426124197002141,39.90625,84,0,10,75,1,19,10,0,1,4,12,128.66666666666666,353,1,0
C-Plus-Plus_operations_on_datastructures_union_of_two_arrays.cpp,cpp,220,9,70,0.3181818181818182,37.70142180094787,81,0,7,38,0,5,4,0,1,0,5,44.75,102,2,0
C-Plus-Plus_others_buzz_number.cpp,cpp,20,1,18,0.9,23.57894736842105,78,0,3,1,0,2,1,0,1,0,1,12.0,12,0,0
C-Plus-Plus_others_decimal_to_binary.cpp,cpp,55,8,12,0.21818181818181817,26.02127659574468,79,0,3,6,0,2,3,0,1,0,2,11.333333333333334,16,0,0
C-Plus-Plus_others_decimal_to_hexadecimal.cpp,cpp,34,6,8,0.23529411764705882,34.392857142857146,78,0,3,1,0,0,2,0,1,1,3,20.0,20,0,0
C-Plus-Plus_others_decimal_to_roman_numeral.cpp,cpp,98,5,24,0.24489795918367346,33.29032258064516,81,0,3,35,0,26,1,0,1,0,63,18.5,30,0,0
C-Plus-Plus_others_easter.cpp,cpp,110,12,43,0.39090909090909093,36.62244897959184,81,0,5,23,1,1,0,0,1,0,27,14.75,30,0,0
C-Plus-Plus_others_fast_integer_input.cpp,cpp,44,6,23,0.5227272727272727,28.86842105263158,81,0,2,6,0,2,1,0,1,0,2,14.0,22,0,0
C-Plus-Plus_others_happy_number.cpp,cpp,39,4,21,0.5384615384615384,26.285714285714285,81,0,3,2,0,2,2,0,1,0,2,11.5,13,0,0
C-Plus-Plus_others_iterative_tree_traversals.cpp,cpp,421,54,151,0.3586698337292161,39.55858310626703,81,0,5,56,4,7,17,0,1,6,0,35.0,138,1,0
C-Plus-Plus_others_kadanes3.cpp,cpp,86,7,49,0.5697674418604651,35.037974683544306,79,0,3,7,0,2,2,0,1,2,1,14.666666666666666,24,0,0
C-Plus-Plus_others_kelvin_to_celsius.cpp,cpp,81,6,46,0.5679012345679012,37.29333333333334,81,0,2,19,0,1,0,0,1,0,23,14.0,28,0,0
C-Plus-Plus_others_lfu_cache.cpp,cpp,304,41,120,0.39473684210526316,32.88973384030418,81,0,4,50,2,9,1,0,1,0,13,75.66666666666667,187,1,0
C-Plus-Plus_others_longest_substring_without_repeating_characters.cpp,cpp,110,12,49,0.44545454545454544,38.88775510204081,220,3,5,17,1,4,2,0,1,1,0,18.666666666666668,42,0,0
C-Plus-Plus_others_lru_cache.cpp,cpp,269,26,121,0.44981412639405205,32.32921810699588,98,0,7,76,1,3,1,0,1,0,0,61.333333333333336,92,2,0
C-Plus-Plus_others_lru_cache2.cpp,cpp,277,38,100,0.36101083032490977,30.10041841004184,102,1,3,52,2,8,1,1,1,0,13,68.66666666666667,162,1,0
C-Plus-Plus_others_matrix_exponentiation.cpp,cpp,148,16,82,0.5540540540540541,29.704545454545453,81,0,7,24,0,7,10,0,1,0,2,8.1,31,0,0
C-Plus-Plus_others_palindrome_of_number.cpp,cpp,35,6,26,0.7428571428571429,26.689655172413794,73,0,2,4,0,2,0,0,1,0,0,13.0,13,0,0
C-Plus-Plus_others_paranthesis_matching.cpp,cpp,75,11,29,0.38666666666666666,26.640625,80,0,3,6,0,3,1,0,1,0,0,15.333333333333334,23,0,0
C-Plus-Plus_others_pascal_triangle.cpp,cpp,75,9,20,0.26666666666666666,26.363636363636363,81,0,4,8,0,4,6,0,1,7,0,13.666666666666666,19,0,0
C-Plus-Plus_others_postfix_evaluation.cpp,cpp,214,28,54,0.2523364485981308,31.526881720430108,77,0,9,53,0,3,1,3,1,1,4,13.727272727272727,83,1,0
C-Plus-Plus_others_primality_test.cpp,cpp,42,4,28,0.6666666666666666,29.473684210526315,78,0,3,4,0,4,1,0,1,1,2,10.5,11,0,0
C-Plus-Plus_others_recursive_tree_traversal.cpp,cpp,401,42,150,0.3740648379052369,40.53760445682451,81,0,13,87,4,4,9,0,1,0,4,46.5,116,2,0
C-Plus-Plus_others_smallest_circle.cpp,cpp,205,12,139,0.6780487804878049,35.36787564766839,81,0,10,56,1,5,6,0,1,5,0,10.833333333333334,63,1,0
C-Plus-Plus_others_sparse_matrix.cpp,cpp,48,9,45,0.9375,30.71794871794872,78,0,4,2,0,3,6,0,1,6,0,17.0,33,0,0
C-Plus-Plus_others_spiral_print.cpp,cpp,81,10,32,0.3950617283950617,27.56338028169014,68,0,3,5,0,2,9,0,1,8,0,18.333333333333332,33,0,0
C-Plus-Plus_others_stairs_pattern.cpp,cpp,35,1,33,0.9428571428571428,21.294117647058822,63,0,4,1,0,0,4,0,1,0,0,19.0,19,0,0
C-Plus-Plus_others_tower_of_hanoi.cpp,cpp,85,11,60,0.7058823529411765,25.135135135135137,68,0,2,12,2,1,4,0,1,4,1,10.2,15,0,0
C-Plus-Plus_others_vector_important_functions.cpp,cpp,43,10,38,0.8837209302325582,38.39393939393939,78,0,1,9,0,0,3,0,1,4,5,24.0,24,0,0
C-Plus-Plus_physics_ground_to_ground_projectile_motion.cpp,cpp,146,17,57,0.3904109589041096,43.798449612403104,124,6,11,24,0,0,0,0,1,0,12,33.666666666666664,53,1,0
C-Plus-Plus_probability_addition_rule.cpp,cpp,42,6,32,0.7619047619047619,32.166666666666664,79,0,3,8,0,0,0,0,1,0,2,5.333333333333333,10,0,0
C-Plus-Plus_probability_bayes_theorem.cpp,cpp,34,3,15,0.4411764705882353,28.483870967741936,79,0,1,13,0,0,0,0,1,0,1,5.0,9,0,0
C-Plus-Plus_probability_binomial_dist.cpp,cpp,100,15,61,0.61,33.76470588235294,81,0,8,23,0,0,3,0,1,3,10,3.2142857142857144,12,0,0
C-Plus-Plus_probability_exponential_dist.cpp,cpp,151,15,43,0.2847682119205298,34.838235294117645,81,0,8,23,0,3,0,2,1,0,4,26.75,62,1,0
C-Plus-Plus_probability_geometric_dist.cpp,cpp,260,26,112,0.4307692307692308,41.23504273504273,81,0,7,76,1,0,2,0,1,0,11,31.333333333333332,112,1,0
C-Plus-Plus_probability_poisson_dist.cpp,cpp,79,10,31,0.3924050632911392,27.81159420289855,78,0,3,15,0,1,2,0,1,2,0,5.285714285714286,12,0,0
C-Plus-Plus_probability_windowed_median.cpp,cpp,234,18,104,0.4444444444444444,42.83796296296296,96,0,11,50,1,8,3,0,1,2,15,55.666666666666664,122,1,0
C-Plus-Plus_range_queries_fenwick_tree.cpp,cpp,135,11,70,0.5185185185185185,32.17741935483871,79,0,3,25,1,0,3,0,1,1,2,30.333333333333332,76,1,0
C-Plus-Plus_range_queries_heavy_light_decomposition.cpp,cpp,646,43,265,0.4102167182662539,32.917081260364846,81,0,11,101,3,27,22,0,1,30,13,106.6,417,1,0
C-Plus-Plus_range_queries_mo.cpp,cpp,67,4,0,0.0,22.19047619047619,55,0,3,13,1,3,8,0,0,0,0,11.0,37,0,0
C-Plus-Plus_range_queries_persistent_seg_tree_lazy_prop.cpp,cpp,322,14,137,0.4254658385093168,42.15584415584416,81,0,8,42,2,11,3,0,1,0,6,89.33333333333333,219,1,0
C-Plus-Plus_range_queries_prefix_sum_array.cpp,cpp,85,9,45,0.5294117647058824,30.18421052631579,81,0,8,18,0,0,1,0,1,0,7,14.666666666666666,28,0,0
C-Plus-Plus_range_queries_segtree.cpp,cpp,219,35,65,0.2968036529680365,36.83695652173913,81,0,5,54,0,14,2,0,1,1,1,21.8,41,0,0
C-Plus-Plus_range_queries_sparse_table_range_queries.cpp,cpp,105,5,46,0.4380952380952381,32.5,81,0,10,18,0,1,3,0,1,6,1,37.0,64,1,0
C-Plus-Plus_search_binary_search.cpp,cpp,150,13,80,0.5333333333333333,43.8978102189781,130,1,3,26,0,2,1,0,1,0,11,15.2,34,0,0
C-Plus-Plus_search_exponential_search.cpp,cpp,84,6,42,0.5,36.243589743589745,81,0,7,29,0,4,2,0,1,0,8,12.333333333333334,13,0,0
C-Plus-Plus_data_structures_cll_cll.h,c,43,5,32,0.7441860465116279,32.86842105263158,72,0,1,10,1,0,0,0,1,0,0,13.5,23,0,0
C-Plus-Plus_math_large_number.h,c,288,29,111,0.3854166666666667,31.266409266409266,81,0,5,53,0,15,8,0,1,1,27,237.0,237,1,0
C-Plus-Plus_numerical_methods_lu_decomposition.h,c,102,13,35,0.3431372549019608,30.48314606741573,81,0,4,8,0,3,6,0,1,0,0,27.0,43,0,0
C-Plus-Plus_numerical_methods_qr_decompose.h,c,210,22,144,0.6857142857142857,33.17553191489362,94,0,7,25,0,1,11,0,1,3,2,163.0,163,1,0
